Party Code,Outlet Code,Transaction Type,Trans Type,Trans Category,Trans Date,Doc No,Pcs,Stock Code,Customer Name,Outlet Nickname,Design No,Collection,Product Category,Sub Category,Dsd Size,Solitaire Uid,Solitaire Shape,Solitaire Color,Solitaire Quality,Sol Wt,Sol Pcs,Collection Charge,Solitaire Mrp,Solitaire Pj Masrgin,Solitaire Extra Pj Masrgin,Sol Customer Disc,Solitaire Net Amount,Diamond Shape,Diamond Color,Diamond Clarity,Diamond Wt,Diamond Pcs,Diamond Mrp,Diamond Pj Margin,Diamond Customer Disc,Diamond Net Amount,Gross Weight,Gold Net Wt,Purity,Metal Colour,Gold Mrp,Gold Pj Margin,Metal Invoice Amt,Paltinum Net Wt,Platinum Pj Margin,Platinum Mrp,Other Metal Mrp,Rco Amount,Sco Amount,Total Customer Discount,Total Pj Extra Margin,Total Pj Margin,Taxable Amount,Tax Amount,Total Amount,Row Status,Session Id,Sales Person,Net Wt,Order For,Order Date,Order No,Order Party,City,Zone
PJ111,PJ111,MEMO INVOICE,INV,OUTRIGHT,45827,DS0481/25-26,1,4RNK3,SUMANGALI JEWELLERS PVT LTD,SUMANGALI,DRF8348-0.23-0.29-18KT-12,Beyond Beauty,RING,Female Ring,0.23-0.29,12O6Q03,RND,D,IF,0.26,1,0,78000,15600,0,0,62400,"RND,RND,RND,RND,RND",EF,VVS,0.28,32,28280,7070,0,21210,5.30702,5.199,18KT,Rose,53289.75,7993.4625,45296.2875,0,0,0,0,624,0,0,0,30663.4625,128282.2875,3848.468625,128282.2875,0,1683276,RAKESH RAJA,5.199,-,16/02/2024,-,,Coimbatore   ,South
PJ111,PJ111,MEMO INVOICE,INV,OUTRIGHT,45827,DS0481/25-26,1,9JAY9,SUMANGALI JEWELLERS PVT LTD,SUMANGALI,DRM9258-0.23-0.29-18KT-18.5,Generic,RING,Male Ring,0.23-0.29,18Q2J45,RND,D,IF,0.26,1,0,78000,15600,0,0,62400,,,,,,,,,,5.881,5.828,18KT,Rose White,59737,8960.55,50776.45,0,0,0,0,624,0,0,0,24560.55,112552.45,3376.5735,112552.45,0,1683276,RAKESH RAJA,5.828,-,16/02/2024,-,,Coimbatore   ,South
PJ028,PJ028,MEMO INVOICE,INV,TCS SALES,45814,DS0416/25-26,1,12V9B,MLJ SAHELI JEWELLERS LLP (CIVIC CENTRE),CLOSE,DRF10070-0.18-0.22-18KT-14,Exclusive,RING,Female Ring,0.18-0.22,15M4W35,RND,H,VS2,0.19,1,0,36290,7258,0,0,29032,RND,GH,VS,0.13,24,10530,2632.5,0,7897.5,2.61602,2.552,18KT,Rose,26158,3923.7,22234.3,0,0,0,0,0,0,0,0,13814.2,59163.8,1774.914,59163.8,0,1683276,DIBYAJYOTI HAJRA,2.552,-,16/02/2024,-,,Bhilai       ,Central
PJ016,OT014,MEMO INVOICE,INV,OUTRIGHT,45814,DS0419/25-26,1,7DUF9,D P ABHUSHAN LTD,DP-INDORE,DRF8237-0.50-0.59-18KT-14,Generic,RING,Female Ring,0.50-0.59,25S7V59,RND,H,VVS1,0.56,1,0,133280,23688,0,0,107912,,,,,,,,,,3.346,3.233,18KT,White,33138.25,4970.7375,28167.5125,0,0,0,0,1079.12,0,1680,0,28658.7375,135000.3925,4050.011775,135000.3925,0,1683276,NIPUN SHAH,3.233,-,16/02/2024,-,,Indore       ,Central
PJ071,PJ071,MEMO INVOICE,INV,TCS SALES,45807,DS0326/25-26,1,7L3X2,SONA CHANDIS,Sona Chandis,DRM8930-0.18-0.22-18KT-21,Generic,RING,Male Ring,0.18-0.22,14Q1C68,RND,H,VVS2,0.2,1,0,40000,8000,0,0,32000,,,,,,,,,,8.207,8.166,18KT,Yellow,83701.5,12555.225,71146.275,0,0,0,0,0,0,0,0,20555.225,103146.275,3094.38825,103146.275,0,1683276,VISHAL JAIN,8.166,-,16/02/2024,-,,Kanpur       ,EAST
PJ071,PJ071,MEMO INVOICE,INV,TCS SALES,45807,DS0326/25-26,1,15H2D,SONA CHANDIS,Sona Chandis,DRM9054-0.23-0.29-18KT-19,Generic,RING,Male Ring,0.23-0.29,18D0O69,RND,H,VS2,0.23,1,0,47840,9568,0,0,38272,,,,,,,,,,6.84,6.794,18KT,Yellow,69638.5,10445.775,59192.725,0,0,0,0,0,0,0,0,20013.775,97464.725,2923.94175,97464.725,0,1683276,VISHAL JAIN,6.794,-,16/02/2024,-,,Kanpur       ,EAST
PJ071,PJ071,MEMO INVOICE,INV,TCS SALES,45807,DS0326/25-26,1,15W5I,SONA CHANDIS,Sona Chandis,DRM8942-0.18-0.22-18KT-20,Generic,RING,Male Ring,0.18-0.22,15K6X60,RND,F,VS1,0.19,1,0,37240,7448,0,0,29792,,,,,,,,,,6.09302,6.055,18KT,Yellow,62063.75,9309.5625,52754.1875,0,0,0,0,0,0,0,0,16757.5625,82546.1875,2476.385625,82546.1875,0,1683276,VISHAL JAIN,6.055,-,16/02/2024,-,,Kanpur       ,EAST
PJ071,PJ071,MEMO INVOICE,INV,TCS SALES,45807,DS0326/25-26,1,7J7F4,SONA CHANDIS,Sona Chandis,DRF9648-0.14-0.17-18KT-10,Generic,RING,Female Ring,0.14-0.17,16D0M40,RND,EF,VS,0.17,1,0,32980,7255.6,0,0,25724.4,,,,,,,,,,4.424,4.389,18KT,Yellow,44987.25,6748.0875,38239.1625,0,0,0,0,0,0,0,0,14003.6875,63963.56251,1918.906875,63963.56251,0,1683276,VISHAL JAIN,4.389,-,16/02/2024,-,,Kanpur       ,EAST
PJ071,PJ071,MEMO INVOICE,INV,TCS SALES,45807,DS0326/25-26,1,16T8P,SONA CHANDIS,Sona Chandis,DRF8181-0.23-0.29-18KT-10,Generic,RING,Female Ring,0.23-0.29,18W2O99,RND,H,VVS2,0.26,1,0,55380,11076,0,0,44304,RND,GH,VS,0.11,14,8910,2227.5,0,6682.5,3.8,3.726,18KT,Yellow,38191.5,5728.725,32462.775,0,0,0,0,0,0,0,0,19032.225,83449.275,2503.47825,83449.275,0,1683276,VISHAL JAIN,3.726,-,16/02/2024,-,,Kanpur       ,EAST
PJ054,PJ054,MEMO INVOICE,INV,Coin-Locket,45807,DS0329/25-26,1,57IL9,PANDIT JEWELLERS PVT LTD,PANDIT,DLK11873---BR--,Generic,ACCESSORIES,Locket,,,,,,,,0,,,,,,,,,,,,,,,2.42,0,BR,Yellow,0,0,0,0,0,0,0,0,0,0,0,239.88,0,59.97,1759.12,0,1683276,NILESH JAIN,2.42,-,16/02/2024,-,,Bulandshahr  ,EAST
PJ054,PJ054,MEMO INVOICE,INV,Coin-Locket,45807,DS0329/25-26,1,22EO7,PANDIT JEWELLERS PVT LTD,PANDIT,DSC11850-0.14-0.17-22KT--,Generic,COIN,Solitaire Coin,0.14-0.17,15R9T68,RND,EF,VVS,0.14,1,0,0,0,0,0,0,,,,,,,,,,2.085,2.057,22KT,Yellow,0,0,0,0,0,0,0,0,0,0,0,5699.88,0,1424.97,41799.12,0,1683276,NILESH JAIN,2.057,-,16/02/2024,-,,Bulandshahr  ,EAST
PJ007,PJ007,MEMO INVOICE,INV,OUTRIGHT,45799,DS0274/25-26,1,6FGY7,BATUKBHAI SONS JEWELLERS PVT. LTD.,Batukbhai,DRF8173-0.90-0.99-18KT-14,Generic,RING,Female Ring,0.90-0.99,39JT7H9,RND,F,VS2,0.9,1,0,396900,71442,0,0,325458,,,,,,,,,,6.547,6.366,18KT,Yellow,65251.5,9787.725,55463.775,0,0,0,0,3254.58,0,0,0,81229.725,377667.195,11427.6532,377667.195,0,1683276,DIBYAJYOTI HAJRA,6.366,-,16/02/2024,-,,Nagpur       ,WEST
PJ153,PJ153,MEMO INVOICE,INV,TCS SALES,45792,DS0238/25-26,1,11N7C,PMJ GEMS AND JEWELLERS PVT LIMITED,PMJ,DRF9540-0.18-0.22-18KT-10,Generic,RING,Female Ring,0.18-0.22,13L6U30,RND,E,VS2,0.2,1,0,38200,7640,0,0,30560,,,,,,,,,,2.92,2.879,18KT,Rose,29509.75,4167.4125,23615.3375,0,0,0,0,0,0,1727,0,11807.4125,54175.33751,1898.4986,54175.33751,0,1683276,SUNIL JOSEPH,2.879,-,16/02/2024,-,,HYDERABAD    ,South
PJ163,PJ163,MEMO INVOICE,INV,TCS SALES,45808,DS0378/25-26,1,9DVE3,RANKA JEWELLERS & SONS PVT LTD,RANKA-V-KARVE ROAD,DRF8188-0.50-0.59-18KT-12,Generic,RING,Female Ring,0.50-0.59,99YT9G9,RND,H,IF,0.5,1,0,125000,18750,0,0,106250,,,,,,,,,,3.827,3.726,18KT,Yellow,38191.5,5346.81,32844.69,0,0,0,0,0,0,0,0,24096.81,139094.69,4172.8407,139094.69,0,1683276,DIBYAJYOTI HAJRA,3.726,-,16/02/2024,-,,PUNE         ,WEST
PJ163,PJ163,MEMO INVOICE,INV,TCS SALES,45808,DS0378/25-26,1,4TVD2,RANKA JEWELLERS & SONS PVT LTD,RANKA-V-KARVE ROAD,DRF8188-0.50-0.59-18KT-11,Generic,RING,Female Ring,0.50-0.59,96KE9C4,RND,H,IF,0.51,1,0,127500,19125,0,0,108375,,,,,,,,,,3.93,3.827,18KT,Yellow,39226.75,5491.745,33735.005,0,0,0,0,0,0,0,0,24616.745,142110.005,4263.30015,142110.005,0,1683276,DIBYAJYOTI HAJRA,3.827,-,16/02/2024,-,,PUNE         ,WEST
PJ163,PJ163,MEMO INVOICE,INV,TCS SALES,45808,DS0378/25-26,1,9JNR4,RANKA JEWELLERS & SONS PVT LTD,RANKA-V-KARVE ROAD,DRF8188-0.50-0.59-18KT-14,Generic,RING,Female Ring,0.50-0.59,99YD4H9,RND,H,IF,0.54,1,0,135000,20250,0,0,114750,,,,,,,,,,3.993,3.884,18KT,Yellow,39811,5573.54,34237.46,0,0,0,0,0,0,0,0,25823.54,148987.46,4469.6238,148987.46,0,1683276,DIBYAJYOTI HAJRA,3.884,-,16/02/2024,-,,PUNE         ,WEST
PJ163,PJ163,MEMO INVOICE,INV,TCS SALES,45808,DS0378/25-26,1,4THK6,RANKA JEWELLERS & SONS PVT LTD,RANKA-V-KARVE ROAD,DEF8729-0.50-0.59-18KT--,Generic,EARRING,Female Earring,"0.50-0.59,0.50-0.59","29DR9N9,77FY4H9",RND,H,VVS1,1.04,2,0,244400,36660,0,0,207740,,,,,,,,,,2.135,1.926,18KT,Yellow,19741.5,2763.81,16977.69,0,0,0,0,0,0,0,0,39423.81,224717.69,6741.5307,224717.69,0,1683276,DIBYAJYOTI HAJRA,1.926,-,16/02/2024,-,,PUNE         ,WEST
PJ054,PJ054,MEMO INVOICE,INV,TCS SALES,45808,DS0379/25-26,1,14Z8H,PANDIT JEWELLERS PVT LTD,PANDIT,DNP8407-0.10-0.13-18KT--,Generic,NOSE PIN,Nose Pin,0.10-0.13,10B3J44,RND,GH,VVS,0.13,1,0,23530,5176.6,0,0,18353.4,,,,,,,,,,0.295,0.269,18KT,Yellow,7799.924,1169.9886,6629.9354,0,0,0,0,0,0,0,0,6346.5886,24983.3354,749.500062,24983.3354,0,1683276,NILESH JAIN,0.269,-,16/02/2024,-,,Bulandshahr  ,EAST
PJ054,PJ054,MEMO INVOICE,INV,TCS SALES,45808,DS0379/25-26,1,13O4V,PANDIT JEWELLERS PVT LTD,PANDIT,DEF8151-0.14-0.17-18KT--,Setu Collection,EARRING,Female Earring,"0.14-0.17,0.14-0.17","61W4O59,56Y7T67",RND,IJ,VVS,0.32,2,0,48960,10771.2,0,0,38188.8,RND,GH,VS,0.4,84,32400,8100,0,24300,3.51602,3.372,18KT,Yellow,34563,5184.45,29378.55,0,0,0,0,0,0,0,0,24055.65,91867.35,2756.0205,91867.35,0,1683276,NILESH JAIN,3.372,-,16/02/2024,-,,Bulandshahr  ,EAST
PJ054,PJ054,MEMO INVOICE,INV,TCS SALES,45808,DS0379/25-26,1,18T4K,PANDIT JEWELLERS PVT LTD,PANDIT,DEF8141-0.14-0.17-18KT--,Generic,EARRING,Female Earring,"0.14-0.17,0.14-0.17","14S0V24,10E0I75",RND,IJ,SI,0.34,2,0,50320,11070.4,0,0,39249.6,RND,IJ,SI,0.21,28,12810,3202.5,0,9607.5,2.34202,2.232,18KT,Yellow,22878,3431.7,19446.3,0,0,0,0,0,0,0,0,17704.6,68303.4,2049.102,68303.4,0,1683276,NILESH JAIN,2.232,-,16/02/2024,-,,Bulandshahr  ,EAST
PJ054,PJ054,MEMO INVOICE,INV,TCS SALES,45808,DS0379/25-26,1,15C2V,PANDIT JEWELLERS PVT LTD,PANDIT,DMF8806-0.23-0.29-18KT--,Generic,NECKWEAR,Mangalsutra,0.23-0.29,11S2G72,RND,H,VS2,0.26,1,0,54080,10816,0,0,43264,"RND,RND",GH,VS,0.14,19,11340,2835,0,8505,2.605,2.524,18KT,Yellow,25871,3880.65,21990.35,0,0,0,0,0,0,0,0,17531.65,73759.35,2212.7805,73759.35,0,1683276,NILESH JAIN,2.524,-,16/02/2024,-,,Bulandshahr  ,EAST
PJ054,PJ054,MEMO INVOICE,INV,TCS SALES,45808,DS0379/25-26,1,11E9I,PANDIT JEWELLERS PVT LTD,PANDIT,DNP8409-0.10-0.13-18KT--,Generic,NOSE PIN,Nose Pin,0.10-0.13,11F4C05,RND,GH,VVS,0.13,1,0,23530,5176.6,0,0,18353.4,,,,,,,,,,0.323,0.297,18KT,Rose,7799.814,1169.9721,6629.8419,0,0,0,0,0,0,0,0,6346.5721,24983.2419,749.497257,24983.2419,0,1683276,NILESH JAIN,0.297,-,16/02/2024,-,,Bulandshahr  ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,12G6N,MFG-D P DESIGNS PVT LTD,RS,DRF9641-0.10-0.13-18KT-9,Generic,RING,Female Ring,,,,,,,,0,,,,,,,,,,,,,,,2.585,2.585,18KT,Yellow,18534.45,0,18534.45,0,0,0,0,0,0,0,0,0,18534.45,556.0336,18534.45,0,1683276,JIGNESH MEHTA,2.585,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,10S0D,MFG-D P DESIGNS PVT LTD,RS,DRF8255-0.14-0.17-18KT-10,Generic,RING,Female Ring,,,,,,,,0,,,,,,,,,,,,,,,4.666,4.666,18KT,Yellow,33455.22,0,33455.22,0,0,0,0,0,0,0,0,0,33455.22,1003.6566,33455.22,0,1683276,JIGNESH MEHTA,4.666,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,18T5N,MFG-D P DESIGNS PVT LTD,RS,DRM9347-0.50-0.59-18KT-22,Generic,RING,Male Ring,,,,,,,,0,,,,,,,,,,,,,,,6.6462,6.646,18KT,Yellow White,47651.82,0,47651.82,0,0,0,0,0,0,0,0,0,47651.82,1429.5546,47651.82,0,1683276,JIGNESH MEHTA,6.646,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,11J1K,MFG-D P DESIGNS PVT LTD,RS,DSC9791-0.18-0.22-22KT--,Generic,COIN,Solitaire Coin,,,,,,,,0,,,,,,,,,,,,,,,3,3,22KT,Yellow,21510,0,21510,0,0,0,0,0,0,0,0,0,21510,1080,21510,0,1683276,JIGNESH MEHTA,3,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,18L0H,MFG-D P DESIGNS PVT LTD,RS,DEF8141-0.10-0.13-18KT--,Generic,EARRING,Female Earring,,,,,,,,0,,,,,,RND,IJ,SI,0.17,28,8525.67,0,0,8525.67,2.226,2.192,18KT,Rose,15716.64,0,15716.64,0,0,0,0,0,0,0,0,0,24242.31,727.2694,24242.31,0,1683276,JIGNESH MEHTA,2.192,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,15F6R,MFG-D P DESIGNS PVT LTD,RS,DRF8475-0.14-0.17-18KT-12,Generic,RING,Female Ring,,,,,,,,0,,,,,,,,,,,,,,,3.181,3.181,18KT,Rose,22807.77,0,22807.77,0,0,0,0,0,0,0,0,0,22807.77,684.2332,22807.77,0,1683276,JIGNESH MEHTA,3.181,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,5TMGS,MFG-D P DESIGNS PVT LTD,RS,DRM10634-0.45-0.49-18KT-22,Generic,RING,Male Ring,,,,,,,,0,,,,,,,,,,,,,,,6.0712,6.071,18KT,Yellow,43529.07,0,43529.07,0,0,0,0,0,0,0,0,0,43529.07,1305.8722,43529.07,0,1683276,JIGNESH MEHTA,6.071,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,RK002,MFG-D P DESIGNS PVT LTD,RS,DPF12012---18KT--,Generic,NECKWEAR,Female Pendant,,,,,,,,0,,,,,,,,,,,,,,,1.17,1.17,18KT,Yellow,8388.9,0,8388.9,0,0,0,0,0,0,0,0,0,8388.9,251.667,8388.9,0,1683276,JIGNESH MEHTA,1.17,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,RK003,MFG-D P DESIGNS PVT LTD,RS,NRF11677---18KT--,Generic,RING,Female Ring,,,,,,,,0,,,,,,,,,,,,,,,3.46,3.46,18KT,Yellow,24808.2,0,24808.2,0,0,0,0,0,0,0,0,0,24808.2,744.246,24808.2,0,1683276,JIGNESH MEHTA,3.46,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,RK004,MFG-D P DESIGNS PVT LTD,RS,NRF11677---18KT--,Generic,RING,Female Ring,,,,,,,,0,,,,,,,,,,,,,,,8.65,8.65,18KT,Yellow,62020.5,0,62020.5,0,0,0,0,0,0,0,0,0,62020.5,1860.615,62020.5,0,1683276,JIGNESH MEHTA,8.65,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,RK005,MFG-D P DESIGNS PVT LTD,RS,NRF11677---18KT--,Generic,RING,Female Ring,,,,,,,,0,,,,,,,,,,,,,,,9.21,9.21,18KT,Yellow,66035.7,0,66035.7,0,0,0,0,0,0,0,0,0,66035.7,1981.071,66035.7,0,1683276,JIGNESH MEHTA,9.21,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,RK001,MFG-D P DESIGNS PVT LTD,RS,NRF11677---18KT--,Generic,RING,Female Ring,,,,,,,,0,,,,,,,,,,,,,,,3.02,3.02,18KT,Yellow,21653.4,0,21653.4,0,0,0,0,0,0,0,0,0,21653.4,649.602,21653.4,0,1683276,JIGNESH MEHTA,3.02,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,277AN,MFG-D P DESIGNS PVT LTD,RS,DMF8664-0.18-0.22-18KT--,Generic,NECKWEAR,Mangalsutra,,,,,,,,0,,,,,,RND,GH,VS,0.24,36,12036.24,0,0,12036.24,2.049,2,18KT,Yellow,14340,0,14340,0,0,0,0,0,0,0,0,0,26376.24,791.2872,26376.24,0,1683276,JIGNESH MEHTA,2,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,13H3F,MFG-D P DESIGNS PVT LTD,RS,DRM9230-0.23-0.29-18KT-18,Generic,RING,Male Ring,,,,,,,,0,,,,,,,,,,,,,,,4.51002,4.51,18KT,Yellow White,32336.7,0,32336.7,0,0,0,0,0,0,0,0,0,32336.7,970.101,32336.7,0,1683276,JIGNESH MEHTA,4.51,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,17Y1J,MFG-D P DESIGNS PVT LTD,RS,DRM9052-0.23-0.29-18KT-18,Generic,RING,Male Ring,,,,,,,,0,,,,,,,,,,,,,,,6.915,6.915,18KT,Yellow,49580.55,0,49580.55,0,0,0,0,0,0,0,0,0,49580.55,1487.4166,49580.55,0,1683276,JIGNESH MEHTA,6.915,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,11A1T,MFG-D P DESIGNS PVT LTD,RS,DSC9791-0.18-0.22-22KT--,Generic,COIN,Solitaire Coin,,,,,,,,0,,,,,,,,,,,,,,,3,3,22KT,Yellow,21510,0,21510,0,0,0,0,0,0,0,0,0,21510,1080,21510,0,1683276,JIGNESH MEHTA,3,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,18Y3F,MFG-D P DESIGNS PVT LTD,RS,DEF8864-0.14-0.17-18KT--,Generic,EARRING,Female Earring,,,,,,,,0,,,,,,,,,,,,,,,3.655,3.655,18KT,Rose White,26206.35,0,26206.35,0,0,0,0,0,0,0,0,0,26206.35,786.1906,26206.35,0,1683276,JIGNESH MEHTA,3.655,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,16W8W,MFG-D P DESIGNS PVT LTD,RS,DNP8419-0.10-0.13-18KT--,Generic,NOSE PIN,Nose Pin,,,,,,,,0,,,,,,,,,,,,,,,0.661,0.661,18KT,Yellow,4739.37,0,4739.37,0,0,0,0,0,0,0,0,0,4739.37,142.1812,4739.37,0,1683276,JIGNESH MEHTA,0.661,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,10W0X,MFG-D P DESIGNS PVT LTD,RS,DSC9791-0.18-0.22-22KT--,Generic,COIN,Solitaire Coin,,,,,,,,0,,,,,,,,,,,,,,,3,3,22KT,Yellow,21510,0,21510,0,0,0,0,0,0,0,0,0,21510,1080,21510,0,1683276,JIGNESH MEHTA,3,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,10A0X,MFG-D P DESIGNS PVT LTD,RS,DRM9025-0.39-0.44-18KT-12,Generic,RING,Male Ring,,,,,,,,0,,,,,,,,,,,,,,,6.6602,6.66,18KT,Yellow White,47752.2,0,47752.2,0,0,0,0,0,0,0,0,0,47752.2,1432.566,47752.2,0,1683276,JIGNESH MEHTA,6.66,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,15Y7E,MFG-D P DESIGNS PVT LTD,RS,DRF9558-0.18-0.22-18KT-10,Generic,RING,Female Ring,,,,,,,,0,,,,,,RND,IJ,SI,0.12,17,6018.12,0,0,6018.12,3.953,3.929,18KT,Yellow,28170.93,0,28170.93,0,0,0,0,0,0,0,0,0,34189.05,1025.6716,34189.05,0,1683276,JIGNESH MEHTA,3.929,-,16/02/2024,-,,MUMBAI       ,EAST
WHS004,WHS004,MEMO INVOICE,INV,TCS SALES,45789,DS0217/25-26,1,16E9Y,MFG-D P DESIGNS PVT LTD,RS,DRF9665-0.10-0.13-18KT-14,Generic,RING,Female Ring,,,,,,,,0,,,,,,RND,IJ,SI,0.18,22,9027.18,0,0,9027.18,3.976,3.94,18KT,Yellow,28249.8,0,28249.8,0,0,0,0,0,0,0,0,0,37276.98,1118.3094,37276.98,0,1683276,JIGNESH MEHTA,3.94,-,16/02/2024,-,,MUMBAI       ,EAST
PJ163,PJ163,MEMO INVOICE,INV,TCS SALES,45807,DS0336/25-26,1,13E0V,RANKA JEWELLERS & SONS PVT LTD,RANKA-V-KARVE ROAD,DOBF8127-0.10-0.13-18KT-2.4,Generic,WRIST WEAR,Oval Bangle,"0.10-0.13,0.10-0.13,0.10-0.13,0.10-0.13,0.10-0.13,0.10-0.13,0.10-0.13,0.10-0.13,0.10-0.13,0.10-0.13,0.10-0.13,0.10-0.13,0.10-0.13","12D5F99,14R8D17,14W1P15,12E4A46,11Z5G79,15I0N75,15S7E53,10G2W48,10L1W91,18F9U89,16M4K93,10W0U11,16T2T36",RND,EF,VS,1.3,13,0,230100,43719,0,0,186381,,,,,,,,,,14.30102,14.041,18KT,Yellow,143920.25,20148.835,123771.415,0,0,0,0,0,0,0,0,63867.835,310152.415,9304.57245,310152.415,0,1683276,DIBYAJYOTI HAJRA,14.041,-,16/02/2024,-,,PUNE         ,WEST
PJ163,OT110,MEMO INVOICE,INV,TCS SALES,45807,DS0339/25-26,1,13M6X,RANKA JEWELLERS & SONS PVT LTD,RANKA-V-WAGHOLI,DRF9569-0.18-0.22-18KT-10,Generic,RING,Female Ring,0.18-0.22,14W1U12,RND,J,VVS1,0.2,1,0,34800,5916,0,0,28884,,,,,,,,,,2.77402,2.734,18KT,Yellow,28023.5,3923.29,24100.21,0,0,0,0,0,0,0,0,9839.29,52984.21,1589.5263,52984.21,0,1683276,DIBYAJYOTI HAJRA,2.734,-,16/02/2024,-,,PUNE         ,WEST
PJ163,OT110,MEMO INVOICE,INV,TCS SALES,45807,DS0339/25-26,1,14G4N,RANKA JEWELLERS & SONS PVT LTD,RANKA-V-WAGHOLI,DPF9501-0.18-0.22-18KT--,Ballerina,NECKWEAR,Female Pendant,0.18-0.22,10K5W94,RND,H,VVS1,0.2,1,1000,41000,6970,0,0,34030,RND,GH,VS,0.17,28,13770,3029.4,0,10740.6,2.43002,2.356,18KT,Rose White,24149,3520.86,21628.14,0,0,0,0,0,0,0,0,13520.26,66398.74008,1991.962202,66398.74008,0,1683276,DIBYAJYOTI HAJRA,2.356,-,16/02/2024,-,,PUNE         ,WEST
PJ011,PJ011,MEMO INVOICE,INV,TCS SALES,45826,DS0476/25-26,1,14D7G,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,LPDJ,DRM9140-0.14-0.17-18KT-26,Generic,RING,Male Ring,0.14-0.17,11O6G78,RND,EF,VVS,0.17,1,0,35360,7779.2,0,0,27580.8,RND,EF,VVS,0.03,2,3030,757.5,0,2272.5,4.14,4.1,18KT,Yellow White,42025,6303.75,35721.25,0,0,0,0,0,0,0,0,14840.45,65574.55,1967.2365,65574.55,0,1683276,NILESH JAIN,4.1,-,16/02/2024,-,,Kanpur       ,EAST
PJ011,PJ011,MEMO INVOICE,INV,Coin-Locket,45803,DS0296/25-26,1,6DCD3,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,LPDJ,DSC11849-0.10-0.13-22KT--,Generic,COIN,Solitaire Coin,0.10-0.13,49RJ7W7,RND,EF,VVS,0.1,1,0,0,0,0,0,0,,,,,,,,,,1.057,1.037,22KT,Yellow,0,0,0,0,0,0,0,0,0,0,0,3479.88,0,869.97,25519.12,0,1683276,VISHAL JAIN,1.037,-,16/02/2024,-,,Kanpur       ,EAST
PJ011,PJ011,MEMO INVOICE,INV,Coin-Locket,45803,DS0296/25-26,1,6RNE9,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,LPDJ,DSC11849-0.10-0.13-22KT--,Generic,COIN,Solitaire Coin,0.10-0.13,11C2R39,RND,EF,VVS,0.11,1,0,0,0,0,0,0,,,,,,,,,,1.054,1.032,22KT,Yellow,0,0,0,0,0,0,0,0,0,0,0,3479.88,0,869.97,25519.12,0,1683276,VISHAL JAIN,1.032,-,16/02/2024,-,,Kanpur       ,EAST
