Stock Code,Trans Date,Doc No,Vendor Code,Vendor Name,Vendor Inv No,Vendor Inv Date,Item Name,Pcs,Category,Collections,Gross Wt,Gold Wt,Platinum Wt,Silver Wt,Brass Wt,Metal Purity,Gold Rate,Metal Wt,Gold Amount,Platinum Rate,Platinum Amt,Labour Amount,Handling Amount,Branding Amount,Engraving Amount,Enamel Amount,Sol Pcs,Sol Wt,SD Pcs,SD Wt,Sd Rate,Sd Amt,Consumables Wt,Consumbales Amt,Logo Dia Pcs,Logo Dia Wt,Logo Dia Rate,Logo Dia Amt,Amunt bfr Tax,Cgst Amt,Sgst Amt,Igst Amt,Amount Aft Tax
27J4I,45756,DSJ-PRI-COS-2025-49,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DNP8415,1,NOSE PIN,Generic,0.343,0.318,0,0,0,18KT,6842,0.318,2175.76,0,0,463.5960001,120,0,0,0,1,0.12,0,0,,,0,0,1,0.005,44000,220,2979.352,44.69028,44.69028,0,3068.73256
27G6R,45756,DSJ-PRI-COS-2025-49,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DNP8409,1,NOSE PIN,Generic,0.317,0.292,0,0,0,18KT,6842,0.292,1997.86,0,0,458.4039999,120,0,0,0,1,0.12,0,0,,,0,0,1,0.005,44000,220,2796.268,41.94402,41.94402,0,2880.15604
27H6K,45756,DSJ-PRI-COS-2025-49,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DNP8411,1,NOSE PIN,Generic,0.35,0.321,0,0,0,18KT,6842,0.321,2196.28,0,0,464.2020002,140,0,0,0,1,0.14,0,0,,,0,0,1,0.005,44000,220,3020.484,45.30726,45.30726,0,3111.09852
27G7H,45756,DSJ-PRI-COS-2025-49,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DNP8409,1,NOSE PIN,Generic,0.313,0.288,0,0,0,18KT,6842,0.288,1970.5,0,0,457.596,120,0,0,0,1,0.12,0,0,,,0,0,1,0.005,44000,220,2768.092,41.52138,41.52138,0,2851.13476
27G4Z,45756,DSJ-PRI-COS-2025-49,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DNP8409,1,NOSE PIN,Generic,0.317,0.292,0,0,0,18KT,6842,0.292,1997.86,0,0,444.3200001,120,0,0,0,1,0.12,0,0,,,0,0,1,0.005,44000,220,2782.184,41.73276,41.73276,0,2865.64952
27J7Q,45756,DSJ-PRI-COS-2025-49,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DNP8415,1,NOSE PIN,Generic,0.324,0.299,0,0,0,18KT,6842,0.299,2045.76,0,0,459.7979999,120,0,0,0,1,0.12,0,0,,,0,0,1,0.005,44000,220,2845.556,42.68334,42.68334,0,2930.92268
27E7Y,45756,DSJ-PRI-COS-2025-51,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DEF11895,1,EARRING,Generic,2.393,2.215,0,0,0,18KT,6842,2.215,15155.03,0,0,1772,720,0,0,0,4,0.72,6,0.17,58117.65,9880,0,0,1,0.0001,1,0,27527.0301,412.9054515,412.9054515,0,28352.841
99TY8,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.084,2.056,0,0,0,22KT,8361.6,2.056,17191.45,0,0,1860.68,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19332.1296,289.981944,289.981944,0,19912.09349
99EZ5,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.044,1.024,0,0,0,22KT,8361.6,1.024,8562.28,0,0,926.72,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9688.9984,145.334976,145.334976,0,9979.668352
7Q9G3,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.032,1.012,0,0,0,22KT,8361.6,1.012,8461.94,0,0,915.86,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9577.7992,143.666988,143.666988,0,9865.133176
7L2Q0,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.043,1.023,0,0,0,22KT,8361.6,1.023,8553.92,0,0,925.815,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9679.7318,145.195977,145.195977,0,9970.123754
78PY3,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.058,1.038,0,0,0,22KT,8361.6,1.038,8679.34,0,0,939.39,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9818.7308,147.280962,147.280962,0,10113.29272
91BL8,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.051,1.031,0,0,0,22KT,8361.6,1.031,8620.81,0,0,933.055,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9753.8646,146.307969,146.307969,0,10046.48054
7N5X3,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.025,1.005,0,0,0,22KT,8361.6,1.005,8403.41,0,0,909.525,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9512.933,142.693995,142.693995,0,9798.32099
85XA4,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.063,1.043,0,0,0,22KT,8361.6,1.043,8721.15,0,0,943.915,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9865.0638,147.975957,147.975957,0,10161.01571
7M1Q7,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.063,1.043,0,0,0,22KT,8361.6,1.043,8721.15,0,0,943.915,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9865.0638,147.975957,147.975957,0,10161.01571
7M6R8,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.08,2.052,0,0,0,22KT,8361.6,2.052,17158,0,0,1857.06,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19295.0632,289.425948,289.425948,0,19873.9151
94HG1,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.089,1.069,0,0,0,22KT,8361.6,1.069,8938.55,0,0,967.445,200,0,0,0,1,0.1,0,0,,,0,0,,,,,10105.9954,151.589931,151.589931,0,10409.17526
7O1C9,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.023,1.003,0,0,0,22KT,8361.6,1.003,8386.68,0,0,907.715,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9494.3998,142.415997,142.415997,0,9779.231794
98TL7,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.082,2.054,0,0,0,22KT,8361.6,2.054,17174.73,0,0,1858.87,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19313.5964,289.703946,289.703946,0,19893.00429
7U1C4,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.09,2.062,0,0,0,22KT,8361.6,2.062,17241.62,0,0,1866.11,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19387.7292,290.815938,290.815938,0,19969.36108
7R5H7,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.075,2.047,0,0,0,22KT,8361.6,2.047,17116.2,0,0,1852.535,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19248.7302,288.730953,288.730953,0,19826.19211
7G3W0,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.087,2.059,0,0,0,22KT,8361.6,2.059,17216.53,0,0,1863.395,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19359.9294,290.398941,290.398941,0,19940.72728
78GT6,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.088,1.068,0,0,0,22KT,8361.6,1.068,8930.19,0,0,966.54,200,0,0,0,1,0.1,0,0,,,0,0,,,,,10096.7288,151.450932,151.450932,0,10399.63066
7S3Y3,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.087,1.067,0,0,0,22KT,8361.6,1.067,8921.83,0,0,965.635,200,0,0,0,1,0.1,0,0,,,0,0,,,,,10087.4622,151.311933,151.311933,0,10390.08607
94LX9,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.039,1.017,0,0,0,22KT,8361.6,1.017,8503.75,0,0,920.385,220,0,0,0,1,0.11,0,0,,,0,0,,,,,9644.1322,144.661983,144.661983,0,9933.456166
7U9H8,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.052,1.032,0,0,0,22KT,8361.6,1.032,8629.17,0,0,933.96,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9763.1312,146.446968,146.446968,0,10056.02514
99IW4,45756,DSJ-PRI-COS-2025-53,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.025,1.005,0,0,0,22KT,8361.6,1.005,8403.41,0,0,909.525,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9512.933,142.693995,142.693995,0,9798.32099
27W7C,45756,DSJ-PRI-COS-2025-55,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0044/25-26,45756,DRF9082,1,RING,Generic,3.06,3.022,0,0,0,18KT,6824,3.022,20622.13,0,0,2569,260,0,0,0,1,0.13,11,0.06,48500,2910,0,0,1,0.0001,1,0,26361.1281,395.4169215,395.4169215,0,27151.96194
27Z2F,45756,DSJ-PRI-COS-2025-55,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0044/25-26,45756,DRF9188,1,RING,Generic,3.43,3.358,0,0,0,18KT,6824,3.358,22914.99,0,0,2854,440,0,0,0,1,0.22,18,0.14,47428.57,6640,0,0,1,0.0001,1,0,32848.9921,492.7348815,492.7348815,0,33834.46186
27R2Z,45756,DSJ-PRI-COS-2025-55,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0044/25-26,45756,DRF9645,1,RING,Generic,3.47,3.406,0,0,0,18KT,6824,3.406,23242.54,0,0,2904,360,0,0,0,1,0.18,16,0.14,46594.57,6523.24,0,0,1,0.0001,1,0,33029.7841,495.4467615,495.4467615,0,34020.67762
27Y3K,45756,DSJ-PRI-COS-2025-55,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0044/25-26,45756,DRF9563,1,RING,Generic,3.09,3.042,0,0,0,18KT,6824,3.042,20758.61,0,0,2594,380,0,0,0,1,0.19,10,0.05,49864.8,2493.24,0,0,1,0.0001,1,0,26225.8481,393.3877215,393.3877215,0,27012.62354
27Z4K,45756,DSJ-PRI-COS-2025-55,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0044/25-26,45756,DRF10970,1,RING,Generic,2.85,2.772,0,0,0,18KT,6824,2.772,18916.13,0,0,2355,440,0,0,0,1,0.22,6,0.17,49886.29,8480.67,0,0,1,0.0001,1,0,30191.7981,452.8769715,452.8769715,0,31097.55204
25KJ3,45756,DSJ-PRI-COS-2025-48,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DEF8716,1,EARRING,Generic,1.11,1.049,0,0,0,18KT,7003.28,1.049,7346.44,0,0,839.2,300,0,0,0,2,0.3,0,0,,,0,0,1,0.005,44000,220,8705.644,130.58466,130.58466,0,8966.81332
66BY9,45756,DSJ-PRI-COS-2025-48,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DEF8715,1,EARRING,Generic,1.38,1.271,0,0,0,18KT,6902.13,1.271,8772.6,0,0,1016.8,540,0,0,0,2,0.54,0,0,,,0,0,1,0.005,44000,220,10549.404,158.24106,158.24106,0,10865.88612
42XF7,45756,DSJ-PRI-COS-2025-48,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DEM9437,1,EARRING,Generic,0.75,0.706,0,0,0,18KT,6842,0.706,4830.45,0,0,564.8,140,0,0,0,1,0.14,12,0.08,47455.03,3796.4,0,0,1,0.0001,1,0,9331.6541,139.9748115,139.9748115,0,9611.603723
27E3F,45756,DSJ-PRI-COS-2025-48,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DEF11896,1,EARRING,Generic,3.145,3.011,0,0,0,18KT,6842,3.011,20601.26,0,0,2408.8,540,0,0,0,4,0.54,20,0.13,62461.55,8120,0,0,1,0.0001,1,0,31670.0641,475.0509615,475.0509615,0,32620.16602
97QR0,45756,DSJ-PRI-COS-2025-48,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DEF8869,1,EARRING,Generic,2.75,2.648,0,0,0,18KT,6842,2.648,18117.62,0,0,2118.4,360,0,0,0,2,0.36,36,0.15,44000,6600,0,0,1,0.0001,1,0,27196.0161,407.9402415,407.9402415,0,28011.89658
32AD2,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.033,1.013,0,0,0,22KT,8361.6,1.013,8470.3,0,0,916.765,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9587.0658,143.805987,143.805987,0,9874.677774
72AY7,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.064,1.044,0,0,0,22KT,8361.6,1.044,8729.51,0,0,944.82,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9874.3304,148.114956,148.114956,0,10170.56031
71CC5,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.052,1.032,0,0,0,22KT,8361.6,1.032,8629.17,0,0,933.96,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9763.1312,146.446968,146.446968,0,10056.02514
67NH1,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.066,1.046,0,0,0,22KT,8361.6,1.046,8746.23,0,0,946.63,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9892.8636,148.392954,148.392954,0,10189.64951
22EO7,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.085,2.057,0,0,0,22KT,8361.6,2.057,17199.81,0,0,1861.585,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19341.3962,290.120943,290.120943,0,19921.63809
62HP0,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.075,2.047,0,0,0,22KT,8361.6,2.047,17116.2,0,0,1852.535,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19248.7302,288.730953,288.730953,0,19826.19211
48DG5,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.07,1.05,0,0,0,22KT,8361.6,1.05,8779.68,0,0,950.25,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9929.93,148.94895,148.94895,0,10227.8279
58BA2,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.073,2.045,0,0,0,22KT,8361.6,2.045,17099.47,0,0,1850.725,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19230.197,288.452955,288.452955,0,19807.10291
55VG2,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.083,2.055,0,0,0,22KT,8361.6,2.055,17183.09,0,0,1859.775,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19322.863,289.842945,289.842945,0,19902.54889
62RY4,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.045,1.025,0,0,0,22KT,8361.6,1.025,8570.64,0,0,927.625,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9698.265,145.473975,145.473975,0,9989.21295
25GL2,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.078,2.05,0,0,0,22KT,8361.6,2.05,17141.28,0,0,1855.25,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19276.53,289.14795,289.14795,0,19854.8259
28AG5,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.073,2.045,0,0,0,22KT,8361.6,2.045,17099.47,0,0,1850.725,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19230.197,288.452955,288.452955,0,19807.10291
69ST3,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.031,1.011,0,0,0,22KT,8361.6,1.011,8453.58,0,0,914.955,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9568.5326,143.527989,143.527989,0,9855.588578
23QZ3,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.078,2.05,0,0,0,22KT,8361.6,2.05,17141.28,0,0,1855.25,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19276.53,289.14795,289.14795,0,19854.8259
17YU4,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.06,1.038,0,0,0,22KT,8361.6,1.038,8679.34,0,0,939.39,220,0,0,0,1,0.11,0,0,,,0,0,,,,,9838.7308,147.580962,147.580962,0,10133.89272
70RF7,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11850,1,COIN,Generic,2.077,2.049,0,0,0,22KT,8361.6,2.049,17132.92,0,0,1854.345,280,0,0,0,1,0.14,0,0,,,0,0,,,,,19267.2634,289.008951,289.008951,0,19845.2813
54HJ9,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.023,1.003,0,0,0,22KT,8361.6,1.003,8386.68,0,0,907.715,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9494.3998,142.415997,142.415997,0,9779.231794
23QV5,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.054,1.034,0,0,0,22KT,8361.6,1.034,8645.89,0,0,935.77,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9781.6644,146.724966,146.724966,0,10075.11433
45QF7,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.051,1.031,0,0,0,22KT,8361.6,1.031,8620.81,0,0,933.055,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9753.8646,146.307969,146.307969,0,10046.48054
74NV0,45756,DSJ-PRI-COS-2025-52,117,ORO PRECIOUS METALS PVT. LTD,GSTS/2526/0035,45751,DSC11849,1,COIN,Generic,1.041,1.021,0,0,0,22KT,8361.6,1.021,8537.19,0,0,924.005,200,0,0,0,1,0.1,0,0,,,0,0,,,,,9661.1986,144.917979,144.917979,0,9951.034558
62DM2,45756,DSJ-PRI-COS-2025-50,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DRF8245,1,RING,Generic,2.797,2.737,0,0,0,18KT,6842,2.737,18726.55,0,0,2189.6,260,0,0,0,1,0.26,4,0.04,59000.1,2360,0,0,1,0.0001,1,0,23536.1581,353.0423715,353.0423715,0,24242.24284
37GD8,45756,DSJ-PRI-COS-2025-50,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DRF8686,1,RING,Generic,2.592,2.54,0,0,0,18KT,6842,2.54,17378.68,0,0,2032,140,0,0,0,1,0.14,24,0.12,44000,5280,0,0,1,0.0001,1,0,24830.6801,372.4602015,372.4602015,0,25575.6005
50EY5,45756,DSJ-PRI-COS-2025-50,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DRF8244,1,RING,Generic,2.25,2.205,0,0,0,18KT,6914.78,2.205,15247.09,0,0,1764,220,0,0,0,1,0.22,0,0,,,0,0,1,0.005,44000,220,17451.092,261.76638,261.76638,0,17974.62476
64PS6,45756,DSJ-PRI-COS-2025-50,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DRF9077,1,RING,Setu Collection,3.64,3.556,0,0,0,18KT,6842,3.556,24330.15,0,0,2844.8,220,0,0,0,1,0.22,20,0.2,40923.09,8100,0,0,1,0.0001,1,0,35494.9541,532.4243115,532.4243115,0,36559.80272
48GS3,45756,DSJ-PRI-COS-2025-50,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DRF8572,1,RING,Generic,3.022,2.982,0,0,0,18KT,6842,2.982,20402.84,0,0,2385.6,150,0,0,0,1,0.15,9,0.05,44000,2200,0,0,1,0.0001,1,0,25138.4441,377.0766615,377.0766615,0,25892.59742
27F9F,45756,DSJ-PRI-COS-2025-50,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DRF11710,1,RING,Generic,2.606,2.563,0,0,0,18KT,6842,2.563,17536.05,0,0,2050.4,210,0,0,0,1,0.21,0,0,,,0,0,1,0.005,44000,220,20016.446,300.24669,300.24669,0,20616.93938
27F7L,45756,DSJ-PRI-COS-2025-50,003,MFG-D P DESIGNS PVT LTD,47-DP-25-26,45756,DRF11712,1,RING,Generic,2.863,2.713,0,0,0,18KT,6842,2.713,18562.35,0,0,2170.4,740,0,0,0,3,0.74,0,0,,,0,0,1,0.01,44000,440,21912.746,328.69119,328.69119,0,22570.12838
27V4J,45756,DSJ-PRI-COS-2025-54,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0044/25-26,45756,DRF8710,1,RING,Generic,2.41,2.386,0,0,0,18KT,6824,2.386,16282.06,0,0,2027,240,0,0,0,1,0.12,0,0,,,0,0,1,0.0001,1,0,18784.7441,281.7711615,281.7711615,0,19348.28642
27U6W,45756,DSJ-PRI-COS-2025-54,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0044/25-26,45756,DRF8193,1,RING,Generic,2.89,2.85,0,0,0,18KT,6824,2.85,19448.4,0,0,2422,400,0,0,0,1,0.2,0,0,,,0,0,1,0.0001,1,0,22506.0801,337.5912015,337.5912015,0,23181.2625
27T7Z,45756,DSJ-PRI-COS-2025-54,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0044/25-26,45756,DRF9665,1,RING,Generic,4.12,4.052,0,0,0,18KT,6824,4.052,27650.85,0,0,3443,400,0,0,0,1,0.2,22,0.14,50000,7000,0,0,1,0.0001,1,0,38616.5181,579.2477715,579.2477715,0,39775.01364
27V7Y,45756,DSJ-PRI-COS-2025-54,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0044/25-26,45756,DRF9739,1,RING,Generic,3.82,3.78,0,0,0,18KT,6824,3.78,25794.72,0,0,3221,400,0,0,0,1,0.2,0,0,,,0,0,1,0.0001,1,0,29719.6401,445.7946015,445.7946015,0,30611.2293
27W3L,45756,DSJ-PRI-COS-2025-54,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0044/25-26,45756,DRF9564,1,RING,Generic,2.06,2.033,0,0,0,18KT,6824,2.033,13873.19,0,0,1737,260,0,0,0,1,0.13,0,0,,,0,0,1,0.005,50000,250,16180.932,242.71398,242.71398,0,16666.35996
27X4J,45756,DSJ-PRI-COS-2025-54,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0044/25-26,45756,DRF9662,1,RING,Generic,2.3,2.274,0,0,0,18KT,6824,2.274,15517.78,0,0,1941,260,0,0,0,1,0.13,0,0,,,0,0,1,0.0001,1,0,18022.6861,270.3402915,270.3402915,0,18563.36668
40MO6,45758,DSJ-PRI-COS-2025-57,004,MFG-IMAGINARIUM,252601000311,45757,DLK11872,1,ACCESSORIES,Generic,2.33,0,0,0,2.33,BR,0,2.33,11.65,0,0,838.3573,0,0,0,0,,,0,0,,,0,0,,,,,850.0073,12.7501095,12.7501095,0,875.507519
16RB9,45758,DSJ-PRI-COS-2025-57,004,MFG-IMAGINARIUM,252601000311,45757,DLK11872,1,ACCESSORIES,Generic,2.36,0,0,0,2.36,BR,0,2.36,11.8,0,0,838.2012,0,0,0,0,,,0,0,,,0,0,,,,,850.0012,12.750018,12.750018,0,875.501236
43KN1,45758,DSJ-PRI-COS-2025-57,004,MFG-IMAGINARIUM,252601000311,45757,DLK11872,1,ACCESSORIES,Generic,2.35,0,0,0,2.35,BR,0,2.35,11.75,0,0,838.245,0,0,0,0,,,0,0,,,0,0,,,,,849.995,12.749925,12.749925,0,875.49485
44DY1,45758,DSJ-PRI-COS-2025-57,004,MFG-IMAGINARIUM,252601000311,45757,DLK11872,1,ACCESSORIES,Generic,2.35,0,0,0,2.35,BR,0,2.35,11.75,0,0,838.245,0,0,0,0,,,0,0,,,0,0,,,,,849.995,12.749925,12.749925,0,875.49485
10IM8,45758,DSJ-PRI-COS-2025-57,004,MFG-IMAGINARIUM,252601000311,45757,DLK11872,1,ACCESSORIES,Generic,2.4,0,0,0,2.4,BR,0,2.4,12,0,0,838.008,0,0,0,0,,,0,0,,,0,0,,,,,850.008,12.75012,12.75012,0,875.50824
50BR4,45758,DSJ-PRI-COS-2025-57,004,MFG-IMAGINARIUM,252601000311,45757,DLK11872,1,ACCESSORIES,Generic,2.33,0,0,0,2.33,BR,0,2.33,11.65,0,0,838.3573,0,0,0,0,,,0,0,,,0,0,,,,,850.0073,12.7501095,12.7501095,0,875.507519
34ZE9,45758,DSJ-PRI-COS-2025-57,004,MFG-IMAGINARIUM,252601000311,45757,DLK11872,1,ACCESSORIES,Generic,2.36,0,0,0,2.36,BR,0,2.36,11.8,0,0,838.2012,0,0,0,0,,,0,0,,,0,0,,,,,850.0012,12.750018,12.750018,0,875.501236
12VZ8,45758,DSJ-PRI-COS-2025-57,004,MFG-IMAGINARIUM,252601000311,45757,DLK11872,1,ACCESSORIES,Generic,2.39,0,0,0,2.39,BR,0,2.39,11.95,0,0,838.0535,0,0,0,0,,,0,0,,,0,0,,,,,850.0035,12.7500525,12.7500525,0,875.503605
