Vendor Code,Transaction Type,Trans Type,Trans Category,Trans Date,Pcs,Doc No,Stock Code,Collections,Category,Customer Name,Variant Name,Sol Pcs,Sol Wt,Sol Amt,Sd Pcs,Sd Wt,Sd Amt,Gross Wt,Gold Wt,Metal Wt,Metal Purity,Metal Color,Metal Amt,Platinum Wt,Brass Wt,Cgst Amt,Consumables Wt,Consumbales Amt,Igst Amt,Sgst Amt,Item Name,Logo Dia Amt,Logo Dia Wt,Final Amt,Silver Wt,Vendor Inv Date,Vendor Inv No,Salesperson
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-552,16H2W,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8564-0.23-0.29-18KT-10,1,0.23,39493.3,13,0.04,2332.8,2.892,2.838,2.838,18KT,Yellow White,21529.78,0,,0,0,0,0,0,DRF8564,0,0,63355.8775,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-552,10H9N,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRM9236-0.10-0.13-18KT-22,1,0.13,18915,0,0,0,6.71,6.684,6.684,18KT,Yellow White,50706.5,0,,0,0,0,0,0,DRM9236,0,0,69621.495,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-551,14L5Q,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF9748-0.23-0.29-18KT-12,1,0.23,38784.9,16,0.23,13413.6,3.066,2.974,2.974,18KT,Yellow,22561.51,0,,0,0,0,0,0,DRF9748,0,0,74760.0075,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-551,15U2A,Generic,NOSE PIN,ABHARAN JEWELLERS PVT LTD.(UDUPI),DNP8431-0.10-0.13-18KT--,1,0.12,17460,0,0,0,0.646,0.622,0.622,18KT,Yellow,4718.65,0,,0,0,0,0,0,DNP8431,0,0,22178.6475,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,14-04-2025,1,DSJ-GRN-GRN-0425-555,15P3T,Generic,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF9122-0.14-0.17-18KT--,2,0.3,45675,62,0.35,20412,3.522,3.392,3.392,18KT,Yellow,25732.56,0,,0,0,0,0,0,DEF9122,0,0,91819.56,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,14-04-2025,1,DSJ-GRN-GRN-0425-555,9MQQH,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF11213-0.14-0.17-18KT-11,1,0.15,22837.5,0,0,0,3.36,3.33,3.33,18KT,Yellow,25262.21,0,,0,0,0,0,0,DRF11213,0,0,48099.7125,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,14-04-2025,1,DSJ-GRN-GRN-0425-555,14J8I,Generic,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF8999-0.14-0.17-18KT--,2,0.3,43875,16,0.1,5832,2.001,1.921,1.921,18KT,Yellow,14573.19,0,,0,0,0,0,0,DEF8999,0,0,64280.18625,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-554,10J2U,Generic,NECKWEAR,ABHARAN JEWELLERS PVT LTD.(UDUPI),DPF9963-0.14-0.17-18KT--,1,0.17,25882.7,0,0,0,0.945,0.911,0.911,18KT,Yellow,6910.68,0,,0,0,0,0,0,DPF9963,0,0,32793.375,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-554,3KMNB,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF9563-0.14-0.17-18KT-8,1,0.14,21315.4,8,0.03,2181.1,2.64,2.606,2.606,18KT,Yellow,19769.55,0,,0,0,0,0,0,DRF9563,0,0,43266.05,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-552,14V4V,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8167-0.18-0.22-18KT-8,1,0.21,40101.6,0,0,0,2.899,2.857,2.857,18KT,Yellow,21673.92,0,,0,0,0,0,0,DRF8167,0,0,61775.51625,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-552,4WLB8,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF9755-0.10-0.13-18KT-12.5,1,0.12,17460,0,0,0,1.3,1.276,1.276,18KT,Rose,9680.06,0,,0,0,0,0,0,DRF9755,0,0,27140.055,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-551,17H0Z,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF10890-0.10-0.13-18KT-12,1,0.12,17460,0,0,0,2.756,2.732,2.732,18KT,Yellow,20725.64,0,,0,0,0,0,0,DRF10890,0,0,38185.635,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-551,15U0G,Beyond Beauty,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8357-0.23-0.29-18KT-13,1,0.23,40733,78,0.41,29815.2,8.65,8.522,8.522,18KT,Yellow,64650.02,0,,0,0,0,0,0,DRF8357,0,0,135198.2225,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,10S0E,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8701-0.18-0.22-18KT-10,1,0.18,34372.8,14,0.08,5817.6,3.62,3.568,3.568,18KT,Rose White,27067.74,0,,0,0,0,0,0,DRF8701,0,0,67258.14,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-554,18F1K,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRM9158-0.14-0.17-18KT-18,1,0.15,22837.5,0,0,0,6.036,6.006,6.006,18KT,Yellow White,45562.55,0,,0,0,0,0,0,DRM9158,0,0,68400.05,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-552,13I4Z,Generic,NECKWEAR,ABHARAN JEWELLERS PVT LTD.(UDUPI),DMF9918-0.23-0.29-18KT--,1,0.23,40733,32,0.44,31996.8,2.835,2.701,2.701,18KT,Yellow,20490.46,0,,0,0,0,0,0,DMF9918,0,0,93220.26125,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-552,17U4C,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRM9148-0.10-0.13-18KT-22,1,0.13,18915,20,0.06,4363.2,4.359,4.321,4.321,18KT,Rose White,32780.19,0,,0,0,0,0,0,DRM9148,0,0,56058.38625,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-553,18W5K,Generic,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF9520-0.10-0.13-18KT--,2,0.26,37830,0,0,0,2.03,1.978,1.978,18KT,Yellow,15005.6,0,,0,0,0,0,0,DEF9520,0,0,52835.6025,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,14-04-2025,1,DSJ-GRN-GRN-0425-555,13Z5M,Generic,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF8483-0.14-0.17-18KT--,2,0.28,40950,28,0.13,7581.6,2.99,2.908,2.908,18KT,Yellow,22060.82,0,,0,0,0,0,0,DEF8483,0,0,70592.415,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,14-04-2025,1,DSJ-GRN-GRN-0425-555,15U4Z,Exclusive,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF10426-0.14-0.17-18KT--,2,0.28,42630,32,0.13,9453.6,3.147,3.065,3.065,18KT,Rose,23251.86,0,,0,0,0,0,0,DEF10426,0,0,75335.45625,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-554,16M6J,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF9556-0.14-0.17-18KT-10,1,0.15,22837.5,0,0,0,2.649,2.619,2.619,18KT,Yellow,19368.58,0,,0,0,0,0,0,DRF9556,0,0,42206.075,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-554,17C6V,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8683-0.14-0.17-18KT-8,1,0.17,25882.7,0,0,0,2.063,2.029,2.029,18KT,Yellow,15392.83,0,,0,0,0,0,0,DRF8683,0,0,41275.525,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-551,7GDM6,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8200-0.23-0.29-18KT-8,1,0.26,45245.2,16,0.14,8164.8,2.85,2.77,2.77,18KT,Yellow,21013.91,0,,0,0,0,0,0,DRF8200,0,0,74423.9125,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-551,15V5B,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8565-0.10-0.13-18KT-12,1,0.13,17355,20,0.08,4665.6,3.007,2.965,2.965,18KT,Yellow White,22493.23,0,,0,0,0,0,0,DRF8565,0,0,44513.83125,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-553,18S4S,Generic,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF8490-0.10-0.13-18KT--,2,0.22,32010,0,0,0,1.196,1.152,1.152,18KT,Yellow,8739.36,0,,0,0,0,0,0,DEF8490,0,0,40749.36,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-553,11K4Z,Ballerina,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF8580-0.10-0.13-18KT--,2,0.24,34920,32,0.59,42904.8,3.94,3.774,3.774,18KT,Yellow,28630.51,0,,0,0,0,0,0,DEF8580,0,0,106455.3075,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,14-04-2025,1,DSJ-GRN-GRN-0425-555,17A0G,Exclusive,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF10398-0.18-0.22-18KT--,2,0.38,64664.6,56,0.35,25452,3.632,3.486,3.486,18KT,Rose,26445.67,0,,0,0,0,0,0,DEF10398,0,0,116562.2675,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-554,11Q6D,Colours Of Love,NECKWEAR,ABHARAN JEWELLERS PVT LTD.(UDUPI),DPF9962-0.14-0.17-18KT--,1,0.17,25882.7,4,0.02,1454.4,0.912,0.874,0.874,18KT,Yellow,6630.45,0,,0,0,0,0,0,DPF9962,0,0,33967.55,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-554,13Y5Y,Colours Of Love,NECKWEAR,ABHARAN JEWELLERS PVT LTD.(UDUPI),DPF11349-0.14-0.17-18KT--,1,0.17,25882.7,0,0,0,1.53,1.496,1.496,18KT,Yellow,11348.8,0,,0,0,0,0,0,DPF11349,0,0,37231.5,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-552,18B2E,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRM9231-0.23-0.29-18KT-21,1,0.25,48702.5,0,0,0,7.08,7.03,7.03,18KT,Rose White,53331.34,0,,0,0,0,0,0,DRM9231,0,0,102033.8375,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-551,17J7P,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8257-0.23-0.29-18KT-9,1,0.26,43843.8,12,0.08,4665.6,3.03,2.962,2.962,18KT,Yellow,22470.47,0,,0,0,0,0,0,DRF8257,0,0,70979.8725,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-553,18X5I,Generic,NECKWEAR,ABHARAN JEWELLERS PVT LTD.(UDUPI),DPF9674-0.10-0.13-18KT--,2,0.25,36375,0,0,0,1.32,1.27,1.27,18KT,Yellow,9634.54,0,,0,0,0,0,0,DPF9674,0,0,46009.5375,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,14-04-2025,1,DSJ-GRN-GRN-0425-555,4L4P5,Generic,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF8484-0.18-0.22-18KT--,2,0.36,58212,0,0,0,3.63,3.558,3.558,18KT,Yellow,26991.88,0,,0,0,0,0,0,DEF8484,0,0,85203.8775,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,14-04-2025,1,DSJ-GRN-GRN-0425-555,11V2Z,Colours Of Love,NECKWEAR,ABHARAN JEWELLERS PVT LTD.(UDUPI),DPF11350-0.14-0.17-18KT--,1,0.17,25882.5,14,0.06,4363.2,1.532,1.486,1.486,18KT,Yellow,11273.17,0,,0,0,0,0,0,DPF11350,0,0,41518.8675,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,14-04-2025,1,DSJ-GRN-GRN-0425-555,13R2Y,Generic,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF8742-0.18-0.22-18KT--,2,0.4,64680,0,0,0,3.187,3.107,3.107,18KT,Rose,23570.48,0,,0,0,0,0,0,DEF8742,0,0,88250.47875,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-552,11D5D,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRM8911-0.30-0.38-18KT-24,1,0.33,55902,0,0,0,10.452,10.386,10.386,18KT,Yellow White,78790.79,0,,0,0,0,0,0,DRM8911,0,0,134692.7925,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-551,16N5S,Beyond Beauty,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8361-0.23-0.29-18KT-13,1,0.23,46400.2,18,0.27,19634.4,6.035,5.935,5.935,18KT,Yellow,45024.39,0,,0,0,0,0,0,DRF8361,0,0,111058.9938,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-551,10G4K,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8572-0.10-0.13-18KT-12,1,0.1,13350,9,0.05,2916,2.95,2.92,2.92,18KT,Yellow White,22151.85,0,,0,0,0,0,0,DRF8572,0,0,38417.85,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-553,17M9O,Setu Collection,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF8153-0.10-0.13-18KT--,2,0.24,34920,48,0.23,16725.6,2.49,2.396,2.396,18KT,Yellow,18176.66,0,,0,0,0,0,0,DEF8153,0,0,69822.255,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,14U8H,Beyond Beauty,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8241-0.18-0.22-18KT-11,1,0.18,30630.6,14,0.19,13816.8,5.56,5.486,5.486,18KT,Yellow,41618.17,0,,0,0,0,0,0,DRF8241,0,0,86065.5675,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,18O3D,Beyond Beauty,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8358-0.18-0.22-18KT-13,1,0.18,28828.8,14,0.17,12362.4,7.703,7.633,7.633,18KT,Yellow,57905.85,0,,0,0,0,0,0,DRF8358,0,0,99097.04625,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,17R4I,Beyond Beauty,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8356-0.18-0.22-18KT-10,1,0.18,28828.8,48,0.22,15998.4,6.313,6.233,6.233,18KT,Yellow,47285.1,0,,0,0,0,0,0,DRF8356,0,0,92112.29625,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,18X3A,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8188-0.18-0.22-18KT-13,1,0.19,36282.4,0,0,0,2.98,2.942,2.942,18KT,Yellow,22318.75,0,,0,0,0,0,0,DRF8188,0,0,58601.1475,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,14-04-2025,1,DSJ-GRN-GRN-0425-555,17H8N,Generic,NECKWEAR,ABHARAN JEWELLERS PVT LTD.(UDUPI),DMF8660-0.10-0.13-18KT--,3,0.71,88282.5,66,0.63,36741.6,5.568,5.3,5.3,18KT,Yellow,40207.13,0,,0,0,0,0,0,DMF8660,0,0,165231.225,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-554,14R0I,Ballerina,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF9170-0.14-0.17-18KT-10,1,0.14,21315.4,20,0.1,7272,3.285,3.237,3.237,18KT,Yellow,24556.23,0,,0,0,0,0,0,DRF9170,0,0,53143.625,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-554,11G0G,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8570-0.14-0.17-18KT-9,1,0.17,24862.5,8,0.05,3635.5,1.898,1.854,1.854,18KT,Rose White,14064.95,0,,0,0,0,0,0,DRF8570,0,0,42562.95,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-554,18Z3R,Generic,NECKWEAR,ABHARAN JEWELLERS PVT LTD.(UDUPI),DPF9968-0.14-0.17-18KT--,1,0.17,25882.7,9,0.07,5089.9,1.477,1.429,1.429,18KT,Yellow,10840.83,0,,0,0,0,0,0,DPF9968,0,0,41813.425,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-552,16O8D,Now & Forever,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DCM8747-0.23-0.29-18KT-18,1,0.24,46754.4,0,0,0,5.387,5.339,5.339,18KT,Yellow White,40502.99,0,,0,0,0,0,0,DCM8747,0,0,87257.38875,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-552,12S0N,Setu Collection,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8837-0.23-0.29-18KT-14,1,0.29,48232.8,34,0.23,13413.6,4.83,4.726,4.726,18KT,Rose,35852.62,0,,0,0,0,0,0,DRF8837,0,0,97499.0175,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-553,14K7I,Generic,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF9734-0.10-0.13-18KT--,2,0.26,37830,0,0,0,4.545,4.493,4.493,18KT,Rose,34085.02,0,,0,0,0,0,0,DEF9734,0,0,71915.02125,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,11S3W,Beyond Beauty,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8359-0.18-0.22-18KT-12,1,0.18,30630.6,50,0.21,15271.2,5.812,5.734,5.734,18KT,Yellow,43499.56,0,,0,0,0,0,0,DRF8359,0,0,89401.3575,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,15U8L,Beyond Beauty,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8243-0.18-0.22-18KT-14,1,0.21,35735.7,21,0.1,7272,5.623,5.561,5.561,18KT,Yellow,42187.14,0,,0,0,0,0,0,DRF8243,0,0,85194.83625,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,17E4W,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8253-0.18-0.22-18KT-11,1,0.21,31854.9,0,0,0,2.679,2.637,2.637,18KT,Yellow,20004.94,0,,0,0,0,0,0,DRF8253,0,0,51859.84125,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,16P8W,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF11343-0.18-0.22-18KT-11,1,0.19,31832.3,6,0.21,15271.2,4.372,4.292,4.292,18KT,Yellow,32560.19,0,,0,0,0,0,0,DRF11343,0,0,79663.685,0,45756,W25VS32,SUNIL JOSEPH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-540,12S0F,Generic,EARRING,D P ABHUSHAN LTD,DEF9409-0.14-0.17-18KT--,2,0.34,51183.6,42,0.18,10935,3.004,2.9,2.9,18KT,Yellow,23787.25,0,,0,0,0,0,0,DEF9409,0,0,85905.85,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,14R2C,Generic,RING,D P ABHUSHAN LTD,DRM8911-0.23-0.29-18KT-23,1,0.23,39744,0,0,0,9.28,9.234,9.234,18KT,Yellow White,75741.89,0,,0,0,0,0,0,DRM8911,0,0,115485.885,0,45757,LHORDSA-15,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,5H5I3,Generic,EARRING,D P ABHUSHAN LTD,DEF8598-0.10-0.13-18KT--,6,0.72,111196.8,0,0,0,2.956,2.812,2.812,18KT,Yellow,23065.43,0,,0,0,0,0,0,DEF8598,0,0,134262.23,0,45757,LHORDSA-15,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,10H2I,Generic,EARRING,D P ABHUSHAN LTD,DEF8482-0.18-0.22-18KT--,2,0.42,68880,48,0.22,13365,3.374,3.246,3.246,18KT,Yellow,26625.32,0,,0,0,0,0,0,DEF8482,0,0,108870.315,0,45757,LHORDSA-15,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-540,7K94W,Generic,RING,D P ABHUSHAN LTD,DRF11289-0.30-0.38-18KT-15,1,0.31,53568,0,0,0,4.3,4.238,4.238,18KT,Yellow,34762.7,0,,0,0,0,0,0,DRF11289,0,0,88330.7,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-540,12I6M,Setu Collection,RING,D P ABHUSHAN LTD,DRF8841-0.23-0.29-18KT-12,1,0.27,47736,33,0.3,18225,5.536,5.422,5.422,18KT,Yellow,44473.96,0,,0,0,0,0,0,DRF8841,0,0,110434.955,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,11A5J,Generic,WRIST WEAR,D P ABHUSHAN LTD,DOBF8303-0.18-0.22-18KT-2.4,2,0.4,52480,80,0.39,23692.5,12.769,12.611,12.611,18KT,Yellow,103441.73,0,,0,0,0,0,0,DOBF8303,0,0,179614.2275,0,45757,LHORDSA-15,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-540,16F4H,Generic,NECKWEAR,D P ABHUSHAN LTD,DPF8286-0.18-0.22-18KT--,1,0.18,24192,29,0.19,11542.5,1.423,1.349,1.349,18KT,Yellow,11065.17,0,,0,0,0,0,0,DPF8286,0,0,46799.6725,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-540,17L6Q,Now & Forever,RING,D P ABHUSHAN LTD,DCM8751-0.23-0.29-18KT-21,1,0.23,40112,0,0,0,6.209,6.163,6.163,18KT,Yellow,50552.01,0,,0,0,0,0,0,DCM8751,0,0,90664.0075,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,11G0D,Generic,RING,D P ABHUSHAN LTD,DRF8471-0.18-0.22-18KT-16,1,0.22,37840,0,0,0,2.5,2.456,2.456,18KT,Yellow,20145.34,0,,0,0,0,0,0,DRF8471,0,0,57985.34,0,45757,LHORDSA-15,NIPUN SHAH
